"protocol","port","content_length","content_type","content_charset","method","path","encoding","duration","class"
2,52212,299,2,0,0,0,4,"1.0","normal"
0,38054,295,5,0,1,5,2,"27.049465574265565","attack_XSS"
0,20087,117,6,0,0,2,4,"25.104579956033948","attack_SQLi"
1,8080,84714,"-1","-1",0,0,"-1","0.0006697164558366831","attack_DDoS"
2,55157,0,1,0,1,6,3,"5.0","normal"
0,42657,0,"-1","-1",0,11,"-1","7.0","attack_PathTraversal"
0,60118,0,5,"-1",0,2,2,"14.0","normal"
1,8080,76863,"-1","-1",0,0,"-1","9.0","attack_DDoS"
0,62446,0,5,0,0,9,0,"0.0","normal"
0,42029,0,"-1","-1",0,11,"-1","1.0","attack_PathTraversal"
0,45987,0,"-1","-1",0,11,"-1","37.674706809563226","attack_PathTraversal"
0,34948,286,5,0,1,5,2,"59.13926084916503","attack_XSS"
0,37305,404,5,0,1,5,2,"3.0","attack_XSS"
0,54078,0,5,1,0,2,3,"5.0","normal"
0,25918,276,6,0,0,1,4,"0.0009092386853822532","attack_SQLi"
0,57839,356,5,0,0,3,"-1","1.0","normal"
0,5555,0,"-1","-1",5,11,"-1","57.095291032443505","attack_Scanner"
0,4444,0,"-1","-1",5,11,"-1","0.0034470007009491832","attack_Scanner"
0,59830,182,4,2,0,2,2,"14.0","normal"
2,64628,0,5,0,1,4,0,"30.0","normal"
1,80,24158,"-1","-1",0,0,"-1","0.005771169903311585","attack_DDoS"
2,54893,326,3,0,0,6,2,"0.0","normal"
0,43636,0,"-1","-1",0,11,"-1","0.008285998181607832","attack_PathTraversal"
0,17792,251,8,0,1,6,0,"31.541990503261488","attack_BruteForce"
0,53696,163,1,0,1,2,2,"2.0","normal"
2,49552,391,0,0,0,9,2,"4.0","normal"
0,42087,0,"-1","-1",0,11,"-1","0.002760434926517497","attack_PathTraversal"
0,4444,0,"-1","-1",5,11,"-1","0.001390730563754976","attack_Scanner"
0,28619,249,6,0,0,2,4,"3.0","attack_SQLi"
0,4444,0,"-1","-1",5,11,"-1","0.007360675122288483","attack_Scanner"
0,29267,242,6,0,0,2,4,"6.0","attack_SQLi"
2,55032,117,5,0,0,7,2,"11.0","normal"
0,26829,432,6,0,0,1,4,"0.009725176502564617","attack_SQLi"
1,54577,206,1,1,1,2,3,"4.0","normal"
2,61117,394,5,0,1,1,0,"14.0","normal"
0,26953,140,6,0,0,1,4,"0.004501257954279576","attack_SQLi"
2,59483,0,4,0,0,0,0,"12.0","normal"
0,21160,182,6,0,0,1,4,"0.0075385697502217495","attack_SQLi"
1,53228,0,"-1",0,0,7,2,"38.0","normal"
0,43347,0,"-1","-1",0,11,"-1","57.62423390431507","attack_PathTraversal"
0,59210,423,5,0,0,3,0,"46.0","normal"
0,47291,0,"-1","-1",0,11,"-1","54.0","attack_PathTraversal"
1,8080,27942,"-1","-1",0,0,"-1","0.009110681995511466","attack_DDoS"
0,5555,0,"-1","-1",5,11,"-1","46.76908607347089","attack_Scanner"
0,18958,120,8,0,1,6,0,"46.20272249451793","attack_BruteForce"
0,12706,205,8,0,1,6,0,"36.60254684071526","attack_BruteForce"
0,7777,0,"-1","-1",5,11,"-1","22.0","attack_Scanner"
2,63065,476,1,1,0,3,4,"1.0","normal"
2,58456,267,1,0,0,0,4,"11.0","normal"
0,46401,0,"-1","-1",0,11,"-1","31.79722605917762","attack_PathTraversal"
0,7777,0,"-1","-1",5,11,"-1","49.168046855856495","attack_Scanner"
0,7777,0,"-1","-1",5,11,"-1","0.009913439612936326","attack_Scanner"
0,24887,411,6,0,0,1,4,"0.0","attack_SQLi"
0,26674,233,6,0,0,2,4,"0.0074196280166591785","attack_SQLi"
2,60814,357,3,0,1,0,0,"1.0","normal"
0,59790,0,3,0,0,0,2,"0.0","normal"
0,443,10830,"-1","-1",0,6,"-1","0.009659619423317002","attack_DDoS"
0,13458,178,8,0,1,6,0,"18.64026323037732","attack_BruteForce"
0,41636,0,"-1","-1",0,11,"-1","0.009416098339107611","attack_PathTraversal"
0,35236,413,5,0,1,5,2,"41.46259435948787","attack_XSS"
0,57098,0,0,2,2,10,2,"7.0","normal"
0,36630,563,5,0,1,5,2,"20.279679173497406","attack_XSS"
0,43922,0,"-1","-1",0,11,"-1","9.0","attack_PathTraversal"
2,49670,0,3,0,0,9,0,"17.0","normal"
0,25105,470,6,0,0,1,4,"54.9823911997418","attack_SQLi"
0,80,15282,"-1","-1",0,2,"-1","0.007353608684662325","attack_DDoS"
1,80,50771,"-1","-1",0,2,"-1","0.004750790671441915","attack_DDoS"
0,25598,144,6,0,0,2,4,"35.81814579031027","attack_SQLi"
3,53785,330,5,1,0,2,2,"3.0","normal"
0,53763,277,2,0,0,2,0,"18.0","normal"
0,7777,0,"-1","-1",5,11,"-1","0.0","attack_Scanner"
0,24043,483,6,0,0,2,4,"28.0","attack_SQLi"
0,10814,188,8,0,1,6,0,"38.57782328350911","attack_BruteForce"
0,31743,983,5,0,1,5,2,"22.0","attack_XSS"
0,15979,162,8,0,1,6,0,"0.0012925262995321307","attack_BruteForce"
0,41146,0,"-1","-1",0,11,"-1","0.0007752651022537349","attack_PathTraversal"
0,62654,184,4,0,0,3,0,"19.0","normal"
0,11358,490,8,0,1,6,0,"4.0","attack_BruteForce"
0,80,86383,"-1","-1",0,2,"-1","23.546122565956658","attack_DDoS"
1,8080,5019,"-1","-1",0,2,"-1","15.504582155575877","attack_DDoS"
2,58343,212,1,0,1,9,2,"1.0","normal"
0,6666,0,"-1","-1",5,11,"-1","0.0","attack_Scanner"
3,50280,0,3,0,0,2,4,"6.0","normal"
0,37998,511,5,0,1,5,2,"33.211839220363714","attack_XSS"
0,26125,347,6,0,0,1,4,"0.001178842425534905","attack_SQLi"
0,17237,240,8,0,1,6,0,"0.007298063406554589","attack_BruteForce"
2,53954,0,4,0,0,2,4,"2.0","normal"
0,19520,413,8,0,1,6,0,"42.82865064994866","attack_BruteForce"
2,59858,0,0,0,0,0,"-1","5.0","normal"
0,47650,0,"-1","-1",0,11,"-1","0.0","attack_PathTraversal"
0,18360,310,8,0,1,6,0,"45.40625668507658","attack_BruteForce"
2,51875,233,1,0,0,0,0,"17.0","normal"
0,18906,169,8,0,1,6,0,"0.0076773944648490505","attack_BruteForce"
0,19229,239,8,0,1,6,0,"4.0","attack_BruteForce"
0,7777,0,"-1","-1",5,11,"-1","7.0","attack_Scanner"
0,5555,0,"-1","-1",5,11,"-1","0.008636171170022067","attack_Scanner"
2,65304,461,4,0,0,1,0,"16.0","normal"
0,30315,973,5,0,1,5,2,"4.0","attack_XSS"
1,56637,216,1,0,0,2,1,"5.0","normal"
0,61578,351,4,0,0,7,4,"1.0","normal"
2,50631,183,5,0,0,2,0,"8.0","normal"
0,39904,994,5,0,1,5,2,"0.005363193212652844","attack_XSS"
0,4444,0,"-1","-1",5,11,"-1","39.60550174609827","attack_Scanner"
0,23545,311,6,0,0,2,4,"37.713137124253656","attack_SQLi"
1,443,39644,"-1","-1",0,2,"-1","55.77707327089271","attack_DDoS"
0,37595,615,5,0,1,5,2,"0.0033064393558519625","attack_XSS"
0,15091,492,8,0,1,6,0,"23.0","attack_BruteForce"
0,45508,0,"-1","-1",0,11,"-1","0.005848818711501861","attack_PathTraversal"
0,15265,153,8,0,1,6,0,"23.948024023722777","attack_BruteForce"
0,30276,794,5,0,1,5,2,"51.453923789781626","attack_XSS"
0,34359,993,5,0,1,5,2,"49.518000999147986","attack_XSS"
0,11199,317,8,0,1,6,0,"0.007763380575066836","attack_BruteForce"
0,49237,310,5,0,0,9,"-1","2.0","normal"
2,52683,0,5,2,0,0,0,"24.0","normal"
1,443,32948,"-1","-1",0,2,"-1","0.00637582422874584","attack_DDoS"
0,33517,555,5,0,1,5,2,"1.0","attack_XSS"
0,6666,0,"-1","-1",5,11,"-1","7.0","attack_Scanner"
0,24073,288,6,0,0,1,4,"0.003940722559545524","attack_SQLi"
0,36880,961,5,0,1,5,2,"7.0","attack_XSS"
0,57685,387,1,0,0,0,3,"2.0","normal"
0,31434,963,5,0,1,5,2,"32.64614417814433","attack_XSS"
0,42901,0,"-1","-1",0,11,"-1","59.87648982132411","attack_PathTraversal"
0,44710,0,"-1","-1",0,11,"-1","38.12978286768157","attack_PathTraversal"
0,63805,165,0,0,1,0,4,"39.0","normal"
0,35431,568,5,0,1,5,2,"16.0","attack_XSS"
2,64853,0,5,0,0,2,2,"25.0","normal"
0,21632,467,6,0,0,2,4,"29.408877067010216","attack_SQLi"
0,4444,0,"-1","-1",5,11,"-1","0.006799059338768052","attack_Scanner"
0,34203,456,5,0,1,5,2,"13.0","attack_XSS"
2,55181,350,1,2,3,0,0,"2.0","normal"
0,29785,166,6,0,0,1,4,"0.003228259137721006","attack_SQLi"
0,6666,0,"-1","-1",5,11,"-1","8.0","attack_Scanner"
0,36395,629,5,0,1,5,2,"11.0","attack_XSS"
0,57366,318,1,2,1,4,3,"17.0","normal"
0,28294,72,6,0,0,2,4,"0.00799145489773914","attack_SQLi"
0,6666,0,"-1","-1",5,11,"-1","19.11653806658884","attack_Scanner"
0,4444,0,"-1","-1",5,11,"-1","34.47227123514467","attack_Scanner"
0,6666,0,"-1","-1",5,11,"-1","11.0","attack_Scanner"
0,56654,0,2,0,1,4,1,"25.0","normal"
0,80,61057,"-1","-1",0,0,"-1","17.881367104547742","attack_DDoS"
0,49617,0,1,2,0,2,0,"26.0","normal"
0,29310,65,6,0,0,2,4,"0.0061572249003920936","attack_SQLi"
0,49686,431,6,0,0,7,2,"3.0","normal"
1,63333,0,1,2,1,2,2,"2.0","normal"
3,55254,284,5,0,0,0,0,"1.0","normal"
0,28044,422,6,0,0,1,4,"30.185678194968553","attack_SQLi"
0,28542,469,6,0,0,2,4,"4.0","attack_SQLi"
0,24735,80,6,0,0,1,4,"0.003143437317646257","attack_SQLi"
0,21709,456,6,0,0,1,4,"23.904311028435924","attack_SQLi"
2,59220,243,1,2,0,0,0,"12.0","normal"
0,63324,0,5,2,0,2,1,"9.0","normal"
2,64384,0,5,0,0,4,0,"5.0","normal"
0,20237,81,6,0,0,2,4,"7.0","attack_SQLi"
0,8080,79783,"-1","-1",0,2,"-1","0.007665428415433118","attack_DDoS"
0,43889,0,"-1","-1",0,11,"-1","35.01739257071051","attack_PathTraversal"
0,5555,0,"-1","-1",5,11,"-1","0.002098101897773311","attack_Scanner"
2,64116,464,5,0,1,0,"-1","7.0","normal"
0,5555,0,"-1","-1",5,11,"-1","38.18982020249771","attack_Scanner"
3,60157,0,1,0,0,0,0,"2.0","normal"
1,8080,63535,"-1","-1",0,6,"-1","0.005439662349149888","attack_DDoS"
0,61948,0,5,0,0,3,0,"1.0","normal"
0,48576,0,"-1","-1",0,11,"-1","0.004865123087808556","attack_PathTraversal"
0,43674,0,"-1","-1",0,11,"-1","6.0","attack_PathTraversal"
0,47581,0,"-1","-1",0,11,"-1","0.0013832077835762347","attack_PathTraversal"
0,56758,0,3,0,1,2,0,"5.0","normal"
0,5555,0,"-1","-1",5,11,"-1","6.0","attack_Scanner"
0,50869,256,5,1,0,7,0,"29.0","normal"
0,58647,0,5,2,0,1,2,"26.0","normal"
0,443,52042,"-1","-1",0,0,"-1","0.0061127658306615665","attack_DDoS"
1,443,19248,"-1","-1",0,2,"-1","53.0143592244797","attack_DDoS"
2,55278,0,0,0,3,8,0,"10.0","normal"
0,36362,567,5,0,1,5,2,"0.006942664665382515","attack_XSS"
0,4444,0,"-1","-1",5,11,"-1","0.00993197911502792","attack_Scanner"
0,32883,704,5,0,1,5,2,"40.153614119232785","attack_XSS"
0,26702,181,6,0,0,1,4,"1.0","attack_SQLi"
2,61700,205,5,0,1,0,2,"11.0","normal"
0,4444,0,"-1","-1",5,11,"-1","0.007765548554190451","attack_Scanner"
0,14998,476,8,0,1,6,0,"0.007588838022782424","attack_BruteForce"
1,8000,77134,"-1","-1",0,6,"-1","0.00818604334209632","attack_DDoS"
0,4444,0,"-1","-1",5,11,"-1","1.0","attack_Scanner"
0,34055,783,5,0,1,5,2,"29.81203639243286","attack_XSS"
0,44619,0,"-1","-1",0,11,"-1","9.0","attack_PathTraversal"
3,51103,490,5,0,0,0,0,"2.0","normal"
0,56959,207,5,0,1,0,4,"6.0","normal"
0,8080,62602,"-1","-1",0,2,"-1","0.006604380706433062","attack_DDoS"
0,54447,170,5,0,0,0,0,"43.0","normal"
0,51337,393,"-1",0,0,2,0,"17.0","normal"
0,22486,284,6,0,0,2,4,"3.0","attack_SQLi"
0,49430,0,"-1","-1",0,11,"-1","0.0015614988757390758","attack_PathTraversal"
3,52892,463,5,0,1,8,4,"5.0","normal"
3,53802,416,5,1,0,8,4,"27.0","normal"
0,43111,0,"-1","-1",0,11,"-1","57.03826526614501","attack_PathTraversal"
0,80,5888,"-1","-1",0,2,"-1","7.0","attack_DDoS"
0,63314,367,6,0,0,2,0,"3.0","normal"
0,47837,0,"-1","-1",0,11,"-1","0.008076664300133344","attack_PathTraversal"
0,12346,104,8,0,1,6,0,"2.0","attack_BruteForce"
2,54193,278,3,0,0,6,2,"0.0","normal"
0,6666,0,"-1","-1",5,11,"-1","20.0","attack_Scanner"
0,30752,897,5,0,1,5,2,"10.0","attack_XSS"
0,44079,0,"-1","-1",0,11,"-1","0.00949090213723924","attack_PathTraversal"
2,58514,141,0,2,0,6,0,"1.0","normal"
1,59462,393,0,0,0,0,0,"3.0","normal"
0,61442,485,5,0,1,0,2,"2.0","normal"
2,56489,0,5,1,1,2,3,"48.0","normal"
0,34781,891,5,0,1,5,2,"59.23564729276493","attack_XSS"
0,18577,368,8,0,1,6,0,"12.0","attack_BruteForce"
0,22658,404,6,0,0,1,4,"50.24266150301501","attack_SQLi"
0,51055,182,4,0,0,7,3,"4.0","normal"
0,43797,0,"-1","-1",0,11,"-1","0.0016500941469237962","attack_PathTraversal"
0,20496,379,6,0,0,2,4,"0.008459017310523642","attack_SQLi"
0,38996,508,5,0,1,5,2,"0.007019663210156557","attack_XSS"
0,6666,0,"-1","-1",5,11,"-1","30.49357144896145","attack_Scanner"
0,29864,345,6,0,0,1,4,"0.004495110743075943","attack_SQLi"
2,65003,120,5,2,1,2,0,"50.0","normal"
0,45271,0,"-1","-1",0,11,"-1","44.06835370097881","attack_PathTraversal"
2,59012,165,1,0,0,3,0,"34.0","normal"
0,4444,0,"-1","-1",5,11,"-1","0.004150754565597362","attack_Scanner"
1,443,85083,"-1","-1",0,2,"-1","0.00963656590366454","attack_DDoS"
0,45931,0,"-1","-1",0,11,"-1","0.009443474377816959","attack_PathTraversal"
0,49970,0,"-1","-1",0,11,"-1","18.334600751613685","attack_PathTraversal"
0,23845,400,6,0,0,1,4,"44.037145747362395","attack_SQLi"
0,13233,290,8,0,1,6,0,"5.0","attack_BruteForce"
0,443,49874,"-1","-1",0,6,"-1","0.006159993441799181","attack_DDoS"
0,36509,624,5,0,1,5,2,"21.0","attack_XSS"
0,41107,0,"-1","-1",0,11,"-1","59.0","attack_PathTraversal"
0,64516,306,0,0,1,0,"-1","15.0","normal"
2,60480,171,3,0,0,0,2,"15.0","normal"
0,47586,0,"-1","-1",0,11,"-1","30.0","attack_PathTraversal"
0,8000,52401,"-1","-1",0,0,"-1","0.006319866605315687","attack_DDoS"
0,4444,0,"-1","-1",5,11,"-1","0.0027115607932808395","attack_Scanner"
0,5555,0,"-1","-1",5,11,"-1","24.0","attack_Scanner"
0,62219,405,2,0,0,0,0,"10.0","normal"
0,39182,610,5,0,1,5,2,"16.0","attack_XSS"
2,63759,182,5,2,0,9,0,"8.0","normal"
0,43843,0,"-1","-1",0,11,"-1","8.0","attack_PathTraversal"
0,64276,463,0,2,0,6,0,"16.0","normal"
0,42341,0,"-1","-1",0,11,"-1","23.503552347470315","attack_PathTraversal"
2,57685,473,1,0,0,0,2,"5.0","normal"
0,80,69385,"-1","-1",0,6,"-1","27.0","attack_DDoS"
0,37921,605,5,0,1,5,2,"0.006108557783815662","attack_XSS"
0,25494,205,6,0,0,1,4,"25.253663843105763","attack_SQLi"
0,40301,0,"-1","-1",0,11,"-1","20.0","attack_PathTraversal"
2,58199,0,5,0,1,0,2,"40.0","normal"
2,59555,334,1,1,0,0,"-1","0.0","normal"
0,5555,0,"-1","-1",5,11,"-1","33.05599526151446","attack_Scanner"
0,55560,480,4,0,0,0,2,"36.0","normal"
0,50179,462,1,0,0,3,4,"4.0","normal"
2,55770,131,1,0,1,8,0,"22.0","normal"
0,48787,0,"-1","-1",0,11,"-1","0.008548305564727486","attack_PathTraversal"
2,62931,274,5,0,1,0,0,"6.0","normal"
0,18786,396,8,0,1,6,0,"0.004224884686596063","attack_BruteForce"
0,16991,396,8,0,1,6,0,"3.0","attack_BruteForce"
0,19150,245,8,0,1,6,0,"0.008862413479814445","attack_BruteForce"
0,443,20853,"-1","-1",0,0,"-1","50.82606352156721","attack_DDoS"
0,30392,475,5,0,1,5,2,"0.0007746834467884967","attack_XSS"
0,5555,0,"-1","-1",5,11,"-1","33.093768902684275","attack_Scanner"
0,36324,746,5,0,1,5,2,"13.98754468530791","attack_XSS"
0,49018,0,"-1","-1",0,11,"-1","0.009075217012091885","attack_PathTraversal"
0,27577,324,6,0,0,1,4,"0.0018645027681436755","attack_SQLi"
0,30025,631,5,0,1,5,2,"8.0","attack_XSS"
0,22175,341,6,0,0,2,4,"14.870360991032424","attack_SQLi"
0,36220,616,5,0,1,5,2,"6.0","attack_XSS"
3,61926,387,1,0,1,2,0,"2.0","normal"
0,39122,862,5,0,1,5,2,"0.004364335966065379","attack_XSS"
3,52867,307,5,0,1,9,0,"42.0","normal"
0,21229,182,6,0,0,1,4,"0.005456914800542153","attack_SQLi"
0,43857,0,"-1","-1",0,11,"-1","15.0","attack_PathTraversal"
0,21374,70,6,0,0,1,4,"24.0","attack_SQLi"
2,61849,256,5,0,0,2,0,"9.0","normal"
0,443,56331,"-1","-1",0,0,"-1","0.0034365776809963345","attack_DDoS"
1,52821,204,2,0,1,0,0,"10.0","normal"
0,20100,423,6,0,0,2,4,"0.005281739954927332","attack_SQLi"
0,46568,0,"-1","-1",0,11,"-1","19.613393086899997","attack_PathTraversal"
1,65377,375,6,0,1,6,4,"11.0","normal"
0,14179,361,8,0,1,6,0,"37.984012421316564","attack_BruteForce"
0,62943,0,5,0,0,3,3,"3.0","normal"
0,48802,0,"-1","-1",0,11,"-1","33.83665775295276","attack_PathTraversal"
0,36638,865,5,0,1,5,2,"0.007939077166815628","attack_XSS"
2,50201,401,3,0,0,2,3,"12.0","normal"
0,31082,450,5,0,1,5,2,"10.0","attack_XSS"
0,22874,372,6,0,0,2,4,"0.0064505544449593305","attack_SQLi"
0,13653,442,8,0,1,6,0,"55.81740223221621","attack_BruteForce"
0,12625,413,8,0,1,6,0,"0.0039667348105025145","attack_BruteForce"
1,443,61704,"-1","-1",0,2,"-1","0.006721658995018517","attack_DDoS"
0,60452,499,3,0,0,4,0,"1.0","normal"
2,59015,126,0,0,1,0,2,"2.0","normal"
0,63123,0,0,0,0,0,0,"8.0","normal"
0,47273,0,"-1","-1",0,11,"-1","24.88884409870787","attack_PathTraversal"
0,27025,353,6,0,0,1,4,"10.0","attack_SQLi"
0,30760,979,5,0,1,5,2,"22.559067212621997","attack_XSS"
2,57048,209,1,0,1,0,2,"30.0","normal"
0,37361,675,5,0,1,5,2,"49.6815961315207","attack_XSS"
0,20644,146,6,0,0,1,4,"0.005338017312118177","attack_SQLi"
2,59135,321,4,0,1,0,2,"16.0","normal"
0,8000,9925,"-1","-1",0,0,"-1","59.493948292026","attack_DDoS"
2,61382,0,4,"-1",0,2,3,"9.0","normal"
2,53883,212,1,0,0,6,2,"3.0","normal"
2,60349,0,4,0,0,8,0,"5.0","normal"
0,10426,244,8,0,1,6,0,"12.0","attack_BruteForce"
0,443,28701,"-1","-1",0,2,"-1","2.0","attack_DDoS"
0,7777,0,"-1","-1",5,11,"-1","0.005418349512968933","attack_Scanner"
0,49837,0,6,0,0,2,0,"10.0","normal"
0,64037,0,4,0,0,8,0,"6.0","normal"
2,51636,0,5,0,1,3,"-1","6.0","normal"
0,36393,397,5,0,1,5,2,"4.0","attack_XSS"
0,26969,120,6,0,0,2,4,"48.69806149223196","attack_SQLi"
0,30962,529,5,0,1,5,2,"0.0009743293128856068","attack_XSS"
1,57977,429,5,0,1,2,0,"0.0","normal"
1,8000,32798,"-1","-1",0,0,"-1","0.005262224860376562","attack_DDoS"
1,8080,29491,"-1","-1",0,2,"-1","27.030856433012286","attack_DDoS"
0,7777,0,"-1","-1",5,11,"-1","14.0","attack_Scanner"
0,52416,0,1,0,0,0,2,"7.0","normal"
3,60302,291,1,0,0,0,0,"36.0","normal"
0,33897,340,5,0,1,5,2,"0.0013046293907611683","attack_XSS"
0,52182,321,2,0,1,4,0,"9.0","normal"
0,56023,454,1,0,0,4,0,"2.0","normal"
0,34850,332,5,0,1,5,2,"0.005034148263349777","attack_XSS"
0,22575,134,6,0,0,2,4,"13.389995881136876","attack_SQLi"
0,7777,0,"-1","-1",5,11,"-1","0.001319628126481245","attack_Scanner"
0,8000,51246,"-1","-1",0,2,"-1","25.0","attack_DDoS"
2,51929,332,1,0,2,2,2,"2.0","normal"
0,43634,0,"-1","-1",0,11,"-1","19.600875487570057","attack_PathTraversal"
0,6666,0,"-1","-1",5,11,"-1","4.0","attack_Scanner"
0,58782,268,5,0,1,4,0,"2.0","normal"
0,41104,0,"-1","-1",0,11,"-1","18.0","attack_PathTraversal"
0,12772,235,8,0,1,6,0,"3.0","attack_BruteForce"
0,25645,255,6,0,0,1,4,"31.35869048603482","attack_SQLi"
0,44868,0,"-1","-1",0,11,"-1","0.00060051250535606","attack_PathTraversal"
0,39534,581,5,0,1,5,2,"29.903789160497382","attack_XSS"
2,62380,224,4,0,1,1,2,"6.0","normal"
0,6666,0,"-1","-1",5,11,"-1","44.89532841262099","attack_Scanner"
0,6666,0,"-1","-1",5,11,"-1","3.0","attack_Scanner"
0,43734,0,"-1","-1",0,11,"-1","0.008174322933235017","attack_PathTraversal"
0,6666,0,"-1","-1",5,11,"-1","29.552350685850566","attack_Scanner"
1,8000,47477,"-1","-1",0,0,"-1","0.007867889272757193","attack_DDoS"
0,6666,0,"-1","-1",5,11,"-1","41.31804692105157","attack_Scanner"
0,49425,134,5,0,0,8,0,"5.0","normal"
0,41139,0,"-1","-1",0,11,"-1","8.0","attack_PathTraversal"
0,31922,786,5,0,1,5,2,"0.00636625803396266","attack_XSS"
0,39723,565,5,0,1,5,2,"1.0","attack_XSS"
2,56071,284,0,1,0,4,0,"7.0","normal"
0,40711,0,"-1","-1",0,11,"-1","16.162422293818743","attack_PathTraversal"
0,5555,0,"-1","-1",5,11,"-1","13.0","attack_Scanner"
0,34780,365,5,0,1,5,2,"46.530105360234785","attack_XSS"
0,19345,111,8,0,1,6,0,"0.008485123080206684","attack_BruteForce"
0,28606,469,6,0,0,2,4,"35.33763714559947","attack_SQLi"
0,52316,0,4,0,0,0,3,"31.0","normal"
0,55185,298,3,0,0,0,0,"22.0","normal"
0,4444,0,"-1","-1",5,11,"-1","0.008197109900457808","attack_Scanner"
2,58873,458,6,2,0,2,4,"11.0","normal"
0,7777,0,"-1","-1",5,11,"-1","27.374943301013957","attack_Scanner"
1,443,32578,"-1","-1",0,6,"-1","43.62404787445569","attack_DDoS"
0,7777,0,"-1","-1",5,11,"-1","24.0","attack_Scanner"
0,18376,173,8,0,1,6,0,"0.00852909661171235","attack_BruteForce"
0,36597,594,5,0,1,5,2,"4.0","attack_XSS"
0,52400,0,6,1,0,1,"-1","34.0","normal"
0,7777,0,"-1","-1",5,11,"-1","56.22038332597963","attack_Scanner"
0,56596,254,3,0,0,4,0,"24.0","normal"
0,6666,0,"-1","-1",5,11,"-1","0.00611840590847405","attack_Scanner"
0,8000,36943,"-1","-1",0,6,"-1","54.88497962243721","attack_DDoS"
2,55996,411,5,0,0,2,0,"13.0","normal"
0,14219,436,8,0,1,6,0,"0.008539846866392116","attack_BruteForce"
0,8080,64835,"-1","-1",0,6,"-1","2.0","attack_DDoS"
0,6666,0,"-1","-1",5,11,"-1","0.0023120475105483573","attack_Scanner"
0,32842,615,5,0,1,5,2,"0.007833066542126907","attack_XSS"
0,51642,406,1,0,5,0,2,"42.0","normal"
1,58291,226,6,2,0,2,0,"6.0","normal"
0,5555,0,"-1","-1",5,11,"-1","42.0","attack_Scanner"
0,4444,0,"-1","-1",5,11,"-1","54.451182102737214","attack_Scanner"
0,20935,462,6,0,0,1,4,"28.133021450846403","attack_SQLi"
0,8080,5071,"-1","-1",0,6,"-1","58.93933701166039","attack_DDoS"
0,46434,0,"-1","-1",0,11,"-1","26.0","attack_PathTraversal"
0,36871,418,5,0,1,5,2,"59.33681322473153","attack_XSS"
0,63326,197,1,0,0,7,0,"1.0","normal"
0,27705,445,6,0,0,1,4,"57.411828452131275","attack_SQLi"
1,8000,46172,"-1","-1",0,6,"-1","36.0","attack_DDoS"
0,64355,252,6,0,0,2,3,"15.0","normal"
2,59209,0,1,2,0,2,0,"11.0","normal"
2,52119,106,1,0,1,0,0,"1.0","normal"
0,53092,0,1,0,1,0,2,"4.0","normal"
0,59359,0,5,0,2,0,0,"29.0","normal"
3,61636,144,1,0,1,8,2,"11.0","normal"
1,55981,0,5,0,0,2,0,"5.0","normal"
1,8080,91264,"-1","-1",0,0,"-1","0.0","attack_DDoS"
2,63827,411,5,"-1",2,4,0,"1.0","normal"
0,43519,0,"-1","-1",0,11,"-1","12.0","attack_PathTraversal"
2,65239,485,5,0,0,0,0,"13.0","normal"
0,35874,744,5,0,1,5,2,"56.58774369904969","attack_XSS"
0,30994,479,5,0,1,5,2,"20.0","attack_XSS"
0,27176,325,6,0,0,2,4,"40.173395990684725","attack_SQLi"
0,45524,0,"-1","-1",0,11,"-1","0.0015494145352854716","attack_PathTraversal"
2,64936,0,"-1","-1",0,9,3,"18.0","normal"
0,44808,0,"-1","-1",0,11,"-1","0.0005190607086947263","attack_PathTraversal"
0,39785,791,5,0,1,5,2,"0.0030645925274844846","attack_XSS"
0,443,82576,"-1","-1",0,6,"-1","0.00453647803275655","attack_DDoS"
0,5555,0,"-1","-1",5,11,"-1","16.15540947530771","attack_Scanner"
0,37953,978,5,0,1,5,2,"0.003910969375884104","attack_XSS"
2,49236,352,5,0,0,0,0,"13.0","normal"
0,65454,178,4,0,0,10,0,"65.0","normal"
0,10777,357,8,0,1,6,0,"34.68795570645628","attack_BruteForce"
0,57383,283,0,0,0,0,0,"2.0","normal"
2,56427,419,6,0,0,7,0,"12.0","normal"
0,54240,0,3,"-1",0,7,0,"5.0","normal"
2,56313,0,5,0,0,0,0,"3.0","normal"
0,53315,364,1,0,1,7,0,"21.0","normal"
2,58825,0,1,0,0,2,1,"12.0","normal"
0,443,34695,"-1","-1",0,6,"-1","2.0","attack_DDoS"
1,8000,78756,"-1","-1",0,2,"-1","47.07307606560766","attack_DDoS"
0,22463,381,6,0,0,1,4,"5.0","attack_SQLi"
0,29567,94,6,0,0,1,4,"1.0","attack_SQLi"
0,25385,352,6,0,0,1,4,"0.0006639579620380809","attack_SQLi"
0,14862,162,8,0,1,6,0,"30.077485892248205","attack_BruteForce"
0,50018,0,0,0,0,4,0,"6.0","normal"
0,5555,0,"-1","-1",5,11,"-1","5.0","attack_Scanner"
0,21598,298,6,0,0,1,4,"23.651797557674087","attack_SQLi"
0,12342,304,8,0,1,6,0,"1.0","attack_BruteForce"
0,5555,0,"-1","-1",5,11,"-1","10.0","attack_Scanner"
0,7777,0,"-1","-1",5,11,"-1","0.005135101833908124","attack_Scanner"
0,57293,0,5,0,0,4,2,"7.0","normal"
0,47965,0,"-1","-1",0,11,"-1","22.054961728073764","attack_PathTraversal"
0,46390,0,"-1","-1",0,11,"-1","12.0","attack_PathTraversal"
