"protocol","port","content_length","content_type","content_charset","method","path","encoding","duration","class"
1,37178,6871,2,0,0,0,2,"6.0","normal"
0,40209,71453,3,1,2,10,0,"1.0","anomaly"
0,19489,2120,0,"-1",0,0,2,"31.0","normal"
1,17319,929,1,1,0,8,2,"4.0","normal"
3,21876,406,2,0,1,0,0,"46.0","normal"
0,28110,62470,2,"-1",0,3,0,"27.0","anomaly"
3,20359,77837,2,0,1,1,1,"0.0","anomaly"
3,34471,22251,1,0,0,9,0,"4.0","anomaly"
0,27314,5086,1,0,1,0,0,"39.0","normal"
0,20124,8434,1,0,0,3,"-1","0.0018532726229711029","anomaly"
0,3660,9665,4,0,0,4,4,"17.0","normal"
2,15134,3363,1,0,0,0,0,"0.0","normal"
1,47355,3129,3,0,0,4,4,"5.0","normal"
1,13936,4017,5,0,0,2,4,"12.0","normal"
2,31265,7409,0,0,0,4,2,"16.0","normal"
3,38024,325,1,0,1,0,0,"14.0","normal"
1,48424,77525,2,0,1,0,2,"1.0","anomaly"
0,4455,178,4,0,0,6,2,"14.0","normal"
2,65310,3789,2,0,1,0,0,"0.0","normal"
0,43147,9480,0,0,1,3,"-1","9.0","normal"
2,3871,4897,2,0,4,4,1,"2.0","normal"
1,5543,3521,6,0,0,0,3,"8.0","normal"
0,12394,1073,1,"-1",1,10,0,"11.0","normal"
1,42684,9242,5,2,0,0,4,"17.0","normal"
0,14410,824,3,0,0,2,0,"29.0","normal"
2,11131,7799,1,0,1,0,2,"0.08599099084251915","anomaly"
1,17888,7776,2,0,2,0,2,"0.060233415794116035","anomaly"
3,59206,32104,5,0,2,4,4,"48.0","anomaly"
1,52314,8706,2,0,0,7,1,"19.0","normal"
0,17796,7942,2,"-1",0,4,0,"14.0","normal"
2,27946,7370,3,0,1,1,0,"15.0","normal"
3,22678,5939,0,0,0,1,4,"34.0","normal"
3,61261,3677,5,1,1,2,3,"0.07577412916871229","anomaly"
2,20869,8084,4,0,1,8,4,"2.0","normal"
0,49579,55100,3,0,0,2,2,"19.0","anomaly"
1,5555,8897,5,0,0,2,2,"16.0","anomaly"
1,20399,4212,3,"-1",1,0,1,"7.0","normal"
0,55466,9941,1,0,0,1,0,"12.0","normal"
1,38245,91456,4,0,1,2,3,"27.0","anomaly"
2,47747,630,5,0,0,0,0,"8.0","normal"
1,30302,17811,4,"-1",0,2,0,"3.0","anomaly"
0,36095,99123,4,0,0,0,4,"9.0","anomaly"
0,62557,7365,5,0,0,2,2,"14.0","normal"
3,62405,93312,4,0,1,2,0,"22.0","anomaly"
2,31761,4482,5,0,0,10,3,"1.0","normal"
0,7777,4036,0,0,0,10,"-1","20.0","anomaly"
2,13463,609,6,0,1,2,0,"73.0","normal"
0,30115,924,3,0,0,0,0,"17.0","normal"
0,8722,7347,3,0,1,0,4,"3.0","normal"
0,4444,6452,2,0,0,2,2,"11.0","anomaly"
1,2054,5153,1,0,0,0,1,"0.0689611019868291","anomaly"
1,39934,4022,5,0,0,2,4,"34.0","normal"
3,22515,26786,6,0,1,8,"-1","25.0","anomaly"
1,7083,4157,4,0,1,2,2,"0.09608556757752851","anomaly"
1,36629,65133,3,0,2,7,2,"19.0","anomaly"
1,46310,1476,3,"-1",1,0,1,"23.0","normal"
1,34757,2508,6,0,2,2,0,"15.0","normal"
2,15475,1689,2,0,0,0,2,"21.0","normal"
2,28069,82132,6,0,0,2,4,"18.0","anomaly"
1,62958,5287,2,"-1",1,4,4,"27.0","normal"
0,45662,2296,2,0,0,8,2,"0.0","normal"
1,52969,142,4,2,1,2,0,"16.0","normal"
3,4444,3867,1,2,1,10,2,"12.0","anomaly"
0,4444,6017,0,2,1,0,2,"45.0","anomaly"
2,8080,974,6,0,1,4,4,"82.0","anomaly"
1,28426,8446,4,2,0,9,0,"35.0","normal"
1,64034,8184,4,0,0,9,0,"0.09294896373272732","anomaly"
1,10004,8098,6,0,1,8,0,"17.0","normal"
1,50874,5092,6,0,0,1,2,"6.0","normal"
0,40701,4633,6,0,0,7,"-1","3.0","normal"
0,19351,2789,4,0,2,0,0,"19.0","normal"
3,4444,2362,3,0,0,0,"-1","2.0","anomaly"
0,4972,29053,0,0,1,0,0,"1.0","anomaly"
0,50448,5983,3,1,1,7,2,"12.0","normal"
1,25712,5417,4,0,0,4,2,"32.0","normal"
1,48150,50004,0,0,0,7,0,"41.0","anomaly"
0,6666,4784,6,0,1,8,0,"12.0","anomaly"
0,59933,79692,4,0,1,0,0,"18.0","anomaly"
3,43854,31305,6,0,0,0,"-1","4.0","anomaly"
1,33406,1627,1,0,0,0,0,"9.0","normal"
1,37202,7938,1,0,2,0,4,"0.0","normal"
0,7777,4879,6,0,0,0,0,"42.0","anomaly"
3,11050,2217,3,0,1,2,0,"20.0","normal"
1,45028,6792,6,"-1",1,2,0,"0.015971306992402356","anomaly"
2,48283,6639,5,0,1,2,0,"5.0","normal"
2,40200,35491,1,0,1,2,0,"33.0","anomaly"
1,40372,3504,1,0,0,4,0,"50.0","normal"
2,4444,5560,6,0,2,2,1,"0.0","anomaly"
1,37296,3135,2,1,0,2,2,"0.0","normal"
2,16370,23555,0,0,0,2,0,"17.0","anomaly"
1,45214,4485,4,"-1",0,2,"-1","5.0","normal"
0,38528,3364,3,0,0,6,0,"1.0","normal"
1,5555,5432,4,0,0,2,3,"11.0","anomaly"
2,42513,3637,2,0,0,2,4,"8.0","normal"
0,54660,8312,2,0,3,6,0,"29.0","normal"
0,8080,6009,5,0,0,0,1,"30.0","anomaly"
2,35638,25223,1,0,0,4,0,"5.0","anomaly"
0,47094,6129,5,2,0,0,3,"14.0","normal"
0,29247,813,4,0,1,2,0,"8.0","normal"
3,4444,2220,2,0,0,4,4,"36.0","anomaly"
1,7777,1054,6,1,0,9,3,"30.0","anomaly"
1,4437,3801,1,0,1,0,0,"34.0","normal"
1,9480,6795,3,0,0,2,4,"44.0","normal"
3,34155,8504,0,0,0,0,4,"5.0","normal"
1,2359,7957,3,0,2,10,0,"17.0","normal"
0,64414,886,0,0,5,2,4,"8.0","normal"
1,28990,8328,1,0,0,4,0,"12.0","normal"
3,26527,1438,3,0,0,4,4,"0.054689213385715064","anomaly"
0,16773,9146,4,0,1,9,0,"23.0","normal"
0,8080,9551,0,0,0,0,0,"24.0","anomaly"
0,5555,9166,5,0,0,7,2,"5.0","anomaly"
3,13133,20494,0,0,1,2,4,"15.0","anomaly"
0,61694,7236,1,0,0,10,1,"15.0","normal"
2,64898,7970,6,0,0,4,3,"1.0","normal"
3,6066,6475,6,0,1,2,0,"0.08305333489557631","anomaly"
2,6666,8168,0,0,1,8,0,"5.0","anomaly"
3,11040,8016,5,2,0,0,0,"35.0","normal"
1,5555,9063,6,0,0,8,0,"19.0","anomaly"
3,56845,3847,0,0,1,7,"-1","1.0","normal"
0,30843,628,5,0,0,1,0,"3.0","normal"
2,22734,1108,5,0,1,9,0,"0.06544314061468122","anomaly"
1,44627,6411,1,1,1,0,1,"9.0","normal"
1,23827,1517,0,0,0,0,0,"9.0","normal"
2,9191,4897,5,0,1,0,"-1","66.0","normal"
3,3106,6980,1,0,1,10,3,"34.0","normal"
0,2154,2259,3,0,1,4,2,"7.0","normal"
3,46506,9427,0,0,5,7,0,"28.0","normal"
2,51035,1008,3,0,0,4,3,"9.0","normal"
0,29190,1481,0,0,0,2,4,"5.0","normal"
0,16866,5307,0,1,1,0,0,"12.0","normal"
0,6574,2665,6,0,0,0,3,"0.03493004424361808","anomaly"
1,6666,8648,2,0,1,0,4,"20.0","anomaly"
2,14364,3970,1,0,0,0,2,"4.0","normal"
0,6295,1690,3,0,2,4,"-1","22.0","normal"
0,30081,8044,3,1,1,9,4,"83.0","normal"
3,30424,2409,1,0,0,4,2,"26.0","normal"
2,14853,5918,6,1,0,3,"-1","118.0","normal"
3,3765,3731,4,0,0,4,0,"33.0","normal"
2,63512,8578,4,0,0,0,4,"42.0","normal"
3,4389,7674,2,0,1,0,0,"10.0","normal"
0,3865,5326,1,0,1,10,0,"7.0","normal"
2,16416,5103,0,0,2,2,4,"17.0","normal"
1,45867,8305,2,0,0,2,0,"18.0","normal"
1,51421,8995,0,1,1,0,0,"0.04191055156352023","anomaly"
2,5555,8789,1,0,0,6,2,"23.0","anomaly"
3,17280,77149,1,0,5,4,0,"23.0","anomaly"
3,43183,4052,0,0,0,0,0,"5.0","normal"
1,37154,5200,6,0,1,5,3,"30.0","normal"
1,10822,5187,1,1,0,4,2,"27.0","normal"
3,44745,4056,1,0,0,1,2,"7.0","normal"
3,62608,2076,3,0,0,2,1,"0.05119956257093","anomaly"
0,47132,52323,0,0,0,1,1,"19.0","anomaly"
3,33215,3661,2,0,0,1,0,"16.0","normal"
0,59665,8864,3,2,1,0,1,"0.04126525384418517","anomaly"
0,42504,3278,3,0,0,4,2,"3.0","normal"
3,29242,3675,2,0,0,9,1,"0.06438188191845334","anomaly"
2,61520,44341,6,0,0,3,0,"29.0","anomaly"
0,21293,1184,3,0,1,5,2,"5.0","normal"
3,4444,9903,2,0,1,3,2,"2.0","anomaly"
1,17538,731,1,1,0,2,4,"12.0","normal"
1,41699,8708,3,1,0,0,0,"61.0","normal"
2,4000,9915,3,0,1,2,3,"10.0","normal"
0,64186,94680,2,"-1",0,5,0,"16.0","anomaly"
1,3913,6033,2,0,0,0,2,"20.0","normal"
2,53990,9290,2,0,1,2,4,"4.0","normal"
0,27526,6774,4,0,1,9,"-1","15.0","normal"
0,44897,9555,3,0,0,3,0,"31.0","normal"
1,7722,5668,0,0,1,6,0,"2.0","normal"
2,20358,40856,4,0,0,4,2,"54.0","anomaly"
1,16657,1230,0,2,0,9,3,"9.0","normal"
0,64488,5209,5,0,0,6,0,"12.0","normal"
0,6520,6054,5,0,1,10,0,"15.0","normal"
2,58572,3072,1,0,0,7,2,"1.0","normal"
3,42125,6727,0,0,1,8,2,"2.0","normal"
2,15618,62979,1,0,0,2,0,"10.0","anomaly"
3,61276,6242,3,0,0,8,2,"81.0","normal"
1,52663,77088,2,0,0,0,0,"0.0","anomaly"
1,1776,4968,0,0,0,10,2,"9.0","normal"
2,54916,650,6,"-1",0,2,"-1","10.0","normal"
2,45412,1014,6,1,1,2,0,"3.0","normal"
3,28491,3977,5,"-1",0,2,4,"0.0","normal"
0,22482,3734,2,0,0,2,0,"7.0","normal"
1,33729,4633,0,0,0,3,"-1","46.0","normal"
1,51143,9448,2,0,1,2,"-1","8.0","normal"
3,16816,9621,3,0,0,0,0,"0.03268721496262885","anomaly"
3,31552,9057,0,0,0,1,0,"12.0","normal"
0,22514,3720,1,"-1",0,1,2,"2.0","normal"
3,44927,8319,6,0,0,1,0,"1.0","normal"
0,37984,6483,1,2,0,8,2,"7.0","normal"
2,58245,91839,0,0,1,1,4,"28.0","anomaly"
2,39299,9544,5,0,2,5,2,"0.08868855049846766","anomaly"
2,26438,5086,5,2,1,0,2,"0.05795184948889248","anomaly"
3,42967,9203,0,1,0,7,2,"37.0","normal"
1,8472,4039,5,0,0,0,2,"6.0","normal"
2,60089,8222,5,0,1,2,2,"0.050678762477507924","anomaly"
2,6666,2870,6,2,1,0,0,"5.0","anomaly"
3,18936,9215,6,0,0,4,"-1","0.05957941399729384","anomaly"
0,8080,823,4,0,0,7,"-1","1.0","anomaly"
2,21697,7758,0,0,0,0,0,"25.0","normal"
3,65076,5521,6,0,0,0,4,"11.0","normal"
2,55660,5573,4,0,0,0,0,"28.0","normal"
1,41329,7813,3,1,0,2,2,"9.0","normal"
0,5187,2587,3,0,1,5,0,"7.0","normal"
3,21183,2761,3,0,0,8,2,"4.0","normal"
3,28812,6477,0,0,2,6,0,"11.0","normal"
1,17033,8463,1,2,1,5,4,"13.0","normal"
2,7777,3994,0,0,1,0,0,"17.0","anomaly"
1,37205,3895,0,0,1,2,0,"0.08885831168907382","anomaly"
1,63699,7557,0,0,1,0,2,"11.0","normal"
2,53535,3775,1,2,0,2,4,"40.0","normal"
2,5555,7548,1,0,0,0,"-1","24.0","anomaly"
1,4444,4538,2,1,0,10,3,"65.0","anomaly"
3,56912,8989,2,0,0,0,0,"70.0","normal"
0,58611,2745,4,0,2,0,0,"3.0","normal"
1,14266,91137,4,0,0,1,4,"3.0","anomaly"
1,64234,64463,1,1,0,8,2,"2.0","anomaly"
2,18617,4207,4,0,0,8,4,"0.09035000343027459","anomaly"
1,37017,5552,4,"-1",2,0,3,"13.0","normal"
1,37524,6846,2,0,0,10,0,"19.0","normal"
2,57916,7690,4,1,0,2,0,"0.04615428669259097","anomaly"
3,27329,2911,0,0,1,1,3,"7.0","normal"
0,45347,244,6,0,0,2,2,"2.0","normal"
0,43863,79649,4,0,0,0,0,"9.0","anomaly"
3,1256,8560,5,0,0,3,0,"24.0","normal"
2,52879,8102,5,2,0,8,"-1","62.0","normal"
1,36778,1565,4,0,0,2,"-1","30.0","normal"
1,33505,55133,5,0,0,2,"-1","1.0","anomaly"
3,25199,1093,0,0,1,2,0,"28.0","normal"
2,31468,3687,3,0,1,10,0,"2.0","normal"
0,25642,28780,3,2,0,2,0,"23.0","anomaly"
2,52870,3791,2,0,0,4,3,"8.0","normal"
2,8080,1159,2,0,0,1,0,"59.0","anomaly"
0,20938,4027,4,1,0,10,0,"38.0","normal"
1,3932,3490,2,0,1,2,0,"4.0","normal"
1,27006,6240,2,2,1,0,3,"2.0","normal"
2,63095,5607,2,0,0,4,"-1","31.0","normal"
0,4444,6642,1,1,1,0,3,"46.0","anomaly"
3,62174,3093,2,1,0,8,0,"13.0","normal"
3,9899,62946,2,0,0,2,2,"46.0","anomaly"
2,65026,1036,5,0,0,7,2,"1.0","normal"
0,5555,889,2,0,0,3,1,"4.0","anomaly"
2,6666,9850,5,2,1,4,0,"13.0","anomaly"
2,5441,4781,3,1,0,0,"-1","1.0","normal"
2,59097,6296,2,0,1,10,3,"30.0","normal"
3,6925,6479,3,0,5,2,3,"10.0","normal"
0,32172,4552,3,0,0,4,"-1","1.0","normal"
1,28461,7265,1,"-1",0,5,0,"31.0","normal"
2,14366,2292,4,2,0,2,0,"45.0","normal"
2,48938,35826,1,0,0,0,0,"10.0","anomaly"
0,16708,767,6,0,0,2,4,"0.07630017776587088","anomaly"
3,5555,2686,6,1,1,0,"-1","12.0","anomaly"
0,30327,8777,6,0,0,0,"-1","2.0","normal"
2,57431,4068,3,0,0,5,1,"11.0","normal"
1,42813,4188,6,1,0,7,3,"13.0","normal"
1,54573,1104,2,1,1,2,2,"1.0","normal"
1,7777,3293,4,0,0,0,0,"5.0","anomaly"
1,42976,9943,6,0,0,0,0,"30.0","normal"
0,5105,4025,4,0,2,0,0,"34.0","normal"
1,4444,4508,5,"-1",0,4,2,"20.0","anomaly"
3,5555,3770,0,0,1,0,2,"19.0","anomaly"
1,54487,75927,3,0,0,0,0,"12.0","anomaly"
0,59981,7659,4,0,2,0,0,"15.0","normal"
3,43682,272,3,0,2,4,0,"19.0","normal"
2,60422,8516,3,0,1,0,"-1","8.0","normal"
1,35525,28,3,0,0,9,0,"0.05686383770365704","anomaly"
3,11466,4314,4,2,0,8,0,"4.0","normal"
3,30841,65032,5,2,1,0,4,"17.0","anomaly"
2,36029,6059,5,2,0,0,0,"18.0","normal"
2,61439,4006,5,0,0,1,4,"30.0","normal"
1,16800,6496,3,0,1,1,0,"5.0","normal"
1,16922,6719,0,1,0,0,0,"0.03115956014469229","anomaly"
1,46716,1526,6,0,0,6,0,"4.0","normal"
0,50911,9897,6,0,0,4,"-1","9.0","normal"
3,6634,8107,2,0,0,3,2,"11.0","normal"
2,53275,992,3,0,0,1,0,"25.0","normal"
2,57394,7469,5,0,0,0,4,"16.0","normal"
3,21273,9641,3,0,3,0,0,"15.0","normal"
2,23328,9136,1,0,0,0,0,"1.0","normal"
3,20364,691,5,0,1,3,1,"2.0","normal"
3,31342,5158,0,"-1",1,8,0,"1.0","normal"
2,35682,61672,0,0,1,6,4,"1.0","anomaly"
2,20579,74202,1,"-1",2,0,2,"4.0","anomaly"
0,44202,6915,1,0,0,0,4,"1.0","normal"
1,58334,5973,3,1,0,8,0,"19.0","normal"
3,38369,206,6,0,1,0,"-1","34.0","normal"
2,27819,11381,1,0,0,2,0,"14.0","anomaly"
0,44564,1910,2,0,0,3,4,"16.0","normal"
0,5584,8456,3,0,1,0,0,"14.0","normal"
2,2028,4675,5,1,1,2,0,"0.04211996898930485","anomaly"
1,33982,4174,3,"-1",0,7,3,"4.0","normal"
1,25742,7141,6,0,1,0,0,"0.09443635779685215","anomaly"
2,11508,996,6,0,0,0,0,"22.0","normal"
2,38869,15127,6,0,0,2,0,"13.0","anomaly"
0,17229,4251,2,0,0,0,0,"3.0","normal"
2,58635,7311,6,0,0,2,"-1","0.0","normal"
2,11316,307,2,0,0,0,1,"13.0","normal"
2,35369,5730,6,0,1,8,2,"12.0","normal"
2,6199,7483,3,0,1,10,4,"12.0","normal"
0,5555,2355,3,0,1,10,1,"2.0","anomaly"
1,57457,4888,1,"-1",0,0,"-1","8.0","normal"
0,5555,233,4,0,0,1,1,"25.0","anomaly"
0,22520,8635,1,2,0,0,4,"0.0","normal"
3,19234,8733,1,0,0,1,0,"12.0","normal"
0,56150,8154,4,0,0,2,2,"6.0","normal"
1,4444,64,6,0,1,3,0,"10.0","anomaly"
0,45414,2735,5,0,0,2,0,"11.0","normal"
0,49205,1861,6,1,0,0,3,"5.0","normal"
2,4406,4765,3,0,0,0,2,"14.0","normal"
2,51104,1819,6,0,5,1,2,"6.0","normal"
1,38788,7282,3,0,0,0,0,"6.0","normal"
0,50467,7080,0,0,0,4,4,"6.0","normal"
3,4800,61839,3,0,0,2,0,"29.0","anomaly"
1,23602,3203,6,2,1,8,"-1","24.0","normal"
1,6666,5193,2,0,0,0,2,"9.0","anomaly"
2,64224,3276,4,0,0,7,0,"20.0","normal"
2,7777,2956,4,0,0,2,1,"14.0","anomaly"
0,59525,661,1,0,0,9,0,"4.0","normal"
0,46784,8185,4,0,1,0,2,"13.0","normal"
2,32976,5213,6,0,0,2,2,"4.0","normal"
3,22810,4624,4,"-1",0,6,0,"23.0","normal"
3,51617,997,0,0,3,2,0,"31.0","normal"
0,57632,6200,6,2,0,8,1,"19.0","normal"
1,34601,3496,4,0,2,4,0,"8.0","normal"
0,19848,41259,4,0,0,0,"-1","9.0","anomaly"
3,5555,837,6,2,0,5,0,"26.0","anomaly"
0,62976,9642,3,2,1,4,2,"5.0","normal"
0,50403,8923,1,0,0,2,4,"4.0","normal"
3,6666,4050,1,2,1,0,4,"36.0","anomaly"
1,24714,4575,6,0,1,0,0,"1.0","normal"
1,5555,9957,4,"-1",0,4,1,"1.0","anomaly"
0,56806,2550,6,0,0,0,2,"52.0","normal"
0,44124,3354,0,0,0,0,0,"22.0","normal"
3,22708,9579,6,0,1,2,4,"25.0","normal"
0,39136,6419,3,0,5,0,0,"3.0","normal"
2,50465,43411,3,0,1,7,1,"22.0","anomaly"
0,15813,88183,1,0,1,3,4,"6.0","anomaly"
2,47664,595,4,0,0,0,"-1","0.0050082354202571015","anomaly"
0,43572,8376,1,0,0,0,0,"59.0","normal"
0,31630,5451,1,0,2,0,3,"40.0","normal"
1,7777,3863,3,0,0,3,4,"23.0","anomaly"
3,52332,4157,4,0,0,2,0,"22.0","normal"
0,7517,2365,6,0,1,2,0,"9.0","normal"
2,6666,5622,2,0,0,0,0,"49.0","anomaly"
3,13481,1818,3,0,1,2,"-1","25.0","normal"
3,54547,7893,2,0,3,6,0,"14.0","normal"
3,56020,5583,2,0,0,2,"-1","0.0","normal"
1,8080,6035,3,2,0,2,0,"56.0","anomaly"
3,37325,1994,0,0,0,2,0,"6.0","normal"
0,33002,5316,5,0,2,4,0,"7.0","normal"
3,46660,1200,3,"-1",1,0,3,"5.0","normal"
1,8185,6593,5,0,4,0,1,"3.0","normal"
0,8080,3959,3,2,0,4,4,"18.0","anomaly"
2,3065,1243,1,0,0,2,0,"9.0","normal"
3,13477,5419,6,0,1,7,0,"0.042383748488724886","anomaly"
2,4444,3061,1,0,0,10,4,"34.0","anomaly"
1,21939,7111,1,2,1,7,0,"0.04624891646507065","anomaly"
3,36845,5578,0,0,1,6,2,"1.0","normal"
2,7164,7661,4,2,1,10,4,"1.0","normal"
0,60563,52,0,"-1",0,6,0,"32.0","normal"
2,58738,22324,1,0,0,2,3,"6.0","anomaly"
1,42369,4086,2,0,0,0,2,"29.0","normal"
3,64717,1461,5,0,0,2,4,"2.0","normal"
0,55086,9220,0,"-1",0,9,0,"4.0","normal"
2,4770,1772,2,0,0,9,0,"8.0","normal"
3,35903,2178,5,1,0,2,1,"0.09665443904795376","anomaly"
3,36990,6637,3,0,0,2,0,"23.0","normal"
1,29265,1204,1,0,0,6,"-1","2.0","normal"
2,61351,4016,0,0,1,1,"-1","5.0","normal"
3,22630,7601,6,0,0,0,1,"12.0","normal"
2,8080,4133,0,"-1",3,6,2,"14.0","anomaly"
1,48398,64034,6,0,0,0,"-1","22.0","anomaly"
0,16650,240,4,0,0,4,0,"45.0","normal"
0,44530,8003,5,"-1",0,1,0,"1.0","normal"
0,63972,9549,0,0,0,0,0,"5.0","normal"
0,50989,2181,6,0,0,0,1,"8.0","normal"
2,8080,9765,2,0,2,0,2,"2.0","anomaly"
2,64202,8105,5,0,3,6,0,"25.0","normal"
3,8355,992,4,0,2,8,0,"7.0","normal"
0,18510,3893,2,0,3,2,0,"10.0","normal"
0,39419,5559,3,0,0,4,0,"0.03601104458119443","anomaly"
3,64784,314,6,0,0,2,0,"5.0","normal"
3,28949,1738,4,1,0,7,0,"1.0","normal"
0,27856,545,3,0,1,2,3,"68.0","normal"
3,17556,7404,2,"-1",5,7,3,"4.0","normal"
3,39029,4500,2,0,3,8,0,"20.0","normal"
0,63760,383,4,2,0,4,0,"25.0","normal"
1,12824,8970,5,0,1,0,0,"8.0","normal"
2,32397,9486,0,"-1",0,0,0,"11.0","normal"
2,43368,7788,1,0,1,0,3,"43.0","normal"
3,22517,4567,2,0,2,2,2,"1.0","normal"
1,36624,3551,5,0,0,2,4,"21.0","normal"
0,11377,1620,2,0,2,1,0,"12.0","normal"
1,8080,2869,3,0,0,2,1,"17.0","anomaly"
0,60845,27379,5,0,1,2,0,"9.0","anomaly"
0,58127,8399,5,0,0,2,0,"11.0","normal"
2,31580,9669,5,"-1",5,2,"-1","0.09800334440605443","anomaly"
0,59919,9294,2,0,0,2,"-1","16.0","normal"
0,5555,5062,3,0,1,0,"-1","15.0","anomaly"
1,56544,8613,6,"-1",0,0,0,"2.0","normal"
3,55753,5068,4,1,0,10,1,"17.0","normal"
1,25920,6261,1,0,0,8,"-1","0.08451866976097826","anomaly"
2,53760,3257,6,0,0,0,3,"16.0","normal"
1,57744,946,3,2,3,0,0,"38.0","normal"
0,45182,6960,3,0,0,0,2,"4.0","normal"
1,43988,6349,1,0,0,0,0,"4.0","normal"
0,46259,5585,6,0,0,2,0,"5.0","normal"
2,9365,9765,0,0,4,0,"-1","1.0","normal"
1,39277,1847,5,0,2,0,"-1","10.0","normal"
1,39939,3237,0,0,0,4,4,"0.0245201114864715","anomaly"
0,7217,8979,2,1,0,0,"-1","2.0","normal"
2,7777,4607,1,1,1,4,1,"25.0","anomaly"
2,47786,5126,0,0,5,0,0,"24.0","normal"
0,56460,7440,0,0,0,0,3,"13.0","normal"
2,48347,6469,6,1,5,4,1,"13.0","normal"
3,40507,2793,5,0,0,2,1,"8.0","normal"
2,22961,9126,5,0,2,2,0,"0.023072099445418506","anomaly"
3,8583,4757,2,0,0,5,4,"43.0","normal"
2,50830,9793,4,0,0,9,3,"21.0","normal"
1,51673,2159,2,2,1,6,2,"11.0","normal"
0,43931,4443,3,0,1,0,1,"4.0","normal"
3,55734,98549,3,2,0,10,1,"6.0","anomaly"
2,6941,8236,6,0,0,1,0,"70.0","normal"
3,18904,12472,4,1,2,0,2,"18.0","anomaly"
0,17128,701,5,2,0,0,"-1","0.04960481517161013","anomaly"
0,64510,5538,1,"-1",0,8,2,"0.03146000959413529","anomaly"
1,45607,9083,1,0,1,4,"-1","8.0","normal"
1,8080,4060,2,0,0,0,1,"7.0","anomaly"
0,20151,2052,4,0,0,6,4,"8.0","normal"
1,41723,8597,3,0,0,0,2,"9.0","normal"
0,59483,7751,5,1,0,4,4,"1.0","normal"
0,6666,9631,0,1,0,4,0,"31.0","anomaly"
0,36622,55132,1,0,0,4,1,"4.0","anomaly"
3,16796,36025,3,0,1,2,0,"32.0","anomaly"
0,7777,6611,6,0,0,0,0,"3.0","anomaly"
1,11454,6318,3,0,0,0,1,"57.0","normal"
2,16743,3416,2,2,2,2,1,"33.0","normal"
3,25831,3426,3,0,0,6,3,"8.0","normal"
2,6202,754,0,0,0,2,1,"0.017206381699335884","anomaly"
2,9987,4933,2,0,1,6,2,"14.0","normal"
2,22883,4946,6,0,1,10,"-1","36.0","normal"
2,22627,3715,5,0,0,0,3,"18.0","normal"
1,55688,3701,3,0,1,0,4,"3.0","normal"
0,19029,4710,2,1,0,2,4,"0.04046138330284406","anomaly"
2,21899,2429,0,0,0,3,0,"32.0","normal"
0,60867,1809,2,0,0,7,"-1","20.0","normal"
2,8080,9819,3,1,1,0,2,"11.0","anomaly"
1,55754,378,6,0,1,0,0,"40.0","normal"
1,48492,4652,4,0,2,2,0,"0.031194357858819577","anomaly"
1,7777,5481,5,0,0,2,0,"15.0","anomaly"
1,26122,9968,3,0,0,6,1,"29.0","normal"
1,9297,7658,1,0,1,0,0,"2.0","normal"
0,11114,6646,3,0,0,7,4,"4.0","normal"
0,47154,6009,5,0,0,0,3,"6.0","normal"
2,34659,298,1,"-1",2,0,2,"4.0","normal"
0,38358,3607,1,0,2,5,2,"19.0","normal"
3,5747,2897,5,0,0,9,3,"52.0","normal"
0,20681,1996,1,0,0,3,2,"11.0","normal"
0,5555,1568,3,"-1",0,0,0,"27.0","anomaly"
3,37234,3663,2,0,1,5,3,"8.0","normal"
0,5547,93323,5,0,0,0,0,"10.0","anomaly"
1,61964,6261,4,0,1,0,1,"2.0","normal"
1,6274,2179,2,0,0,2,0,"2.0","normal"
2,50598,6511,1,0,0,2,"-1","7.0","normal"
2,19837,4576,3,0,5,2,0,"5.0","normal"
1,4444,8536,5,0,0,7,0,"45.0","anomaly"
3,25404,7055,3,0,0,4,3,"6.0","normal"
1,57018,1719,5,0,1,4,1,"3.0","normal"
0,3662,4290,4,0,0,2,3,"7.0","normal"
3,23723,23377,6,0,0,2,2,"54.0","anomaly"
2,13515,4939,2,0,0,0,0,"2.0","normal"
3,30800,12177,5,1,0,0,2,"21.0","anomaly"
2,4444,9589,2,0,0,4,0,"15.0","anomaly"
2,60959,7818,0,0,0,0,0,"5.0","normal"
0,17432,8924,1,0,0,0,"-1","56.0","normal"
0,39453,2778,2,0,0,0,2,"8.0","normal"
2,9194,4225,1,1,0,4,0,"16.0","normal"
3,49826,464,2,0,1,10,1,"5.0","normal"
3,57078,5409,1,0,0,0,"-1","2.0","normal"
3,57504,9583,4,0,0,2,2,"5.0","normal"
2,63225,9040,2,2,1,1,0,"48.0","normal"
1,21110,6961,2,0,0,0,4,"1.0","normal"
0,15123,9947,0,0,1,0,3,"2.0","normal"
1,31594,8520,4,0,0,2,3,"17.0","normal"
2,55038,615,6,1,2,2,4,"11.0","normal"
3,61136,59441,0,0,0,0,2,"12.0","anomaly"
1,13226,79310,6,1,5,0,2,"1.0","anomaly"
0,13766,9763,5,1,0,6,1,"41.0","normal"
3,52052,2158,6,0,0,4,2,"35.0","normal"
0,6666,2242,0,0,0,0,2,"4.0","anomaly"
1,56914,5091,3,0,0,2,2,"49.0","normal"
2,12075,8992,5,0,0,8,4,"14.0","normal"
0,39515,2669,3,0,0,2,2,"7.0","normal"
3,36154,2173,4,0,1,4,4,"13.0","normal"
0,37280,6093,3,2,1,4,0,"18.0","normal"
